-0.023278,-0.3026,-0.952833,1496760700.84,,,
-0.029481,-0.298222,-0.954041,1496760700.85,,,
-0.036606,-0.293772,-0.955174,1496760700.86,,,
-0.04431,-0.289509,-0.956149,1496760700.87,,,
-0.052115,-0.285673,-0.956909,1496760700.88,,,
-0.059724,-0.282531,-0.957397,1496760700.89,,,
-0.066872,-0.280066,-0.957649,1496760700.90,,,
-0.07338,-0.278352,-0.957672,1496760700.91,,,
-0.079315,-0.277112,-0.957558,1496760700.92,,,
-0.084828,-0.276037,-0.957396,1496760700.93,,,
-0.090302,-0.274782,-0.957257,1496760700.94,,,
-0.095874,-0.273171,-0.957176,1496760700.95,,,
-0.101868,-0.270906,-0.957201,1496760700.96,,,
-0.108307,-0.267935,-0.95733,1496760700.97,,,
-0.115336,-0.263762,-0.957668,1496760700.98,,,
-0.12187,-0.259503,-0.958022,1496760700.99,,,
-0.127704,-0.254922,-0.958492,1496760701.00,,,
-0.132846,-0.250378,-0.958991,1496760701.01,,,
-0.137502,-0.246123,-0.959435,1496760701.02,,,
-0.141753,-0.242474,-0.959746,1496760701.03,,,
-0.145984,-0.239796,-0.959785,1496760701.04,,,
-0.151553,-0.237901,-0.959393,1496760701.05,,,
-0.158163,-0.23711,-0.958521,1496760701.06,,,
-0.164813,-0.237314,-0.95735,1496760701.07,,,
-0.170054,-0.238679,-0.956093,1496760701.08,,,
-0.172071,-0.241155,-0.95511,1496760701.09,,,
-0.170918,-0.244673,-0.954422,1496760701.10,,,
-0.168003,-0.248855,-0.953859,1496760701.11,,,
-0.164007,-0.253584,-0.953308,1496760701.12,,,
-0.159155,-0.258531,-0.952802,1496760701.13,,,
-0.153818,-0.263272,-0.95238,1496760701.14,,,
-0.148662,-0.267433,-0.952039,1496760701.15,,,
-0.144248,-0.270826,-0.951759,1496760701.16,,,
-0.140613,-0.273275,-0.951603,1496760701.17,,,
-0.137058,-0.274954,-0.951638,1496760701.18,,,
-0.134538,-0.275459,-0.951852,1496760701.19,,,
-0.131837,-0.275217,-0.9523,1496760701.20,,,
-0.128603,-0.274431,-0.952968,1496760701.21,,,
-0.125032,-0.272986,-0.953858,1496760701.22,,,
-0.121251,-0.270854,-0.954954,1496760701.23,,,
-0.115742,-0.269762,-0.955946,1496760701.24,,,
-0.109964,-0.269157,-0.956798,1496760701.25,,,
-0.105485,-0.26785,-0.957669,1496760701.26,,,
-0.103118,-0.267719,-0.957963,1496760701.27,,,
-0.103157,-0.266944,-0.958175,1496760701.28,,,
-0.105102,-0.266949,-0.957962,1496760701.29,,,
-0.109087,-0.268004,-0.957222,1496760701.30,,,
-0.113528,-0.269485,-0.956289,1496760701.31,,,
-0.116113,-0.271121,-0.955516,1496760701.32,,,
-0.118934,-0.271243,-0.955135,1496760701.33,,,
-0.121874,-0.270845,-0.954877,1496760701.34,,,
-0.124902,-0.270055,-0.954709,1496760701.35,,,
-0.128088,-0.269026,-0.954578,1496760701.36,,,
-0.129996,-0.267393,-0.954778,1496760701.37,,,
-0.129633,-0.265662,-0.955311,1496760701.38,,,
-0.127433,-0.263707,-0.956148,1496760701.39,,,
-0.124074,-0.261799,-0.957114,1496760701.40,,,
-0.119508,-0.260362,-0.958087,1496760701.41,,,
-0.113445,-0.259075,-0.959172,1496760701.42,,,
-0.105661,-0.258008,-0.960348,1496760701.43,,,
-0.096696,-0.257178,-0.961514,1496760701.44,,,
-0.088113,-0.257394,-0.962281,1496760701.45,,,
-0.081352,-0.258264,-0.962643,1496760701.46,,,
-0.076134,-0.258936,-0.962889,1496760701.47,,,
-0.073125,-0.258492,-0.963242,1496760701.48,,,
-0.07243,-0.256965,-0.963703,1496760701.49,,,
-0.074769,-0.254722,-0.964119,1496760701.50,,,
-0.078427,-0.251778,-0.964602,1496760701.51,,,
-0.082164,-0.248329,-0.965185,1496760701.52,,,
-0.085791,-0.244862,-0.965755,1496760701.53,,,
-0.089136,-0.241645,-0.966262,1496760701.54,,,
-0.091261,-0.23917,-0.966679,1496760701.55,,,
-0.091962,-0.237988,-0.966905,1496760701.56,,,
-0.091905,-0.237651,-0.966993,1496760701.57,,,
-0.090545,-0.23853,-0.966905,1496760701.58,,,
-0.088518,-0.241448,-0.966368,1496760701.59,,,
-0.087272,-0.246324,-0.96525,1496760701.60,,,
-0.085922,-0.252055,-0.963891,1496760701.61,,,
-0.083714,-0.258572,-0.962358,1496760701.62,,,
-0.081178,-0.264646,-0.960923,1496760701.63,,,
-0.079564,-0.269637,-0.959669,1496760701.64,,,
-0.07929,-0.273225,-0.958677,1496760701.65,,,
-0.08095,-0.275586,-0.957862,1496760701.66,,,
-0.084601,-0.276876,-0.957174,1496760701.67,,,
-0.089556,-0.277252,-0.956614,1496760701.68,,,
-0.09472,-0.276888,-0.956222,1496760701.69,,,
-0.099384,-0.276234,-0.955938,1496760701.70,,,
-0.103403,-0.275714,-0.955662,1496760701.71,,,
-0.106063,-0.275116,-0.955543,1496760701.72,,,
-0.107652,-0.274839,-0.955445,1496760701.73,,,
-0.108585,-0.275191,-0.955238,1496760701.74,,,
-0.109839,-0.276245,-0.95479,1496760701.75,,,
-0.112248,-0.277454,-0.954159,1496760701.76,,,
-0.116013,-0.278465,-0.953414,1496760701.77,,,
-0.120586,-0.278929,-0.952711,1496760701.78,,,
-0.125402,-0.278736,-0.952145,1496760701.79,,,
-0.130427,-0.278081,-0.951662,1496760701.80,,,
-0.136615,-0.277843,-0.950862,1496760701.81,,,
-0.141689,-0.277259,-0.95029,1496760701.82,,,
-0.14561,-0.276589,-0.949893,1496760701.83,,,
-0.148203,-0.27584,-0.94971,1496760701.84,,,
-0.147805,-0.273631,-0.95041,1496760701.85,,,
-0.150151,-0.273389,-0.950112,1496760701.86,,,
-0.153573,-0.27375,-0.949461,1496760701.87,,,
-0.158345,-0.274672,-0.94841,1496760701.88,,,
-0.163656,-0.275986,-0.947127,1496760701.89,,,
-0.168076,-0.277579,-0.945886,1496760701.90,,,
-0.170717,-0.279319,-0.9449,1496760701.91,,,
-0.171693,-0.281228,-0.944157,1496760701.92,,,
-0.171484,-0.283462,-0.943527,1496760701.93,,,
-0.170682,-0.286058,-0.942888,1496760701.94,,,
-0.170233,-0.289038,-0.94206,1496760701.95,,,
-0.170539,-0.292328,-0.940989,1496760701.96,,,
-0.170989,-0.295447,-0.939933,1496760701.97,,,
-0.170865,-0.297929,-0.939172,1496760701.98,,,
-0.169962,-0.299599,-0.938804,1496760701.99,,,
-0.168339,-0.300482,-0.938815,1496760702.00,,,
-0.16604,-0.30065,-0.93917,1496760702.01,,,
-0.163647,-0.300283,-0.939707,1496760702.02,,,
-0.161274,-0.299076,-0.940502,1496760702.03,,,
-0.159043,-0.29676,-0.941615,1496760702.04,,,
-0.157295,-0.293523,-0.942922,1496760702.05,,,
-0.156326,-0.289635,-0.944285,1496760702.06,,,
-0.155977,-0.285359,-0.945644,1496760702.07,,,
-0.155982,-0.281084,-0.946922,1496760702.08,,,
-0.155849,-0.276902,-0.948175,1496760702.09,,,
-0.155145,-0.27248,-0.949571,1496760702.10,,,
-0.154016,-0.267576,-0.951148,1496760702.11,,,
-0.15256,-0.2623,-0.952851,1496760702.12,,,
-0.150617,-0.256908,-0.954627,1496760702.13,,,
-0.148191,-0.251839,-0.956356,1496760702.14,,,
-0.145563,-0.247601,-0.957865,1496760702.15,,,
-0.142965,-0.244529,-0.959045,1496760702.16,,,
-0.140271,-0.242492,-0.959959,1496760702.17,,,
-0.137168,-0.24111,-0.960755,1496760702.18,,,
-0.133259,-0.240047,-0.961571,1496760702.19,,,
-0.128499,-0.239169,-0.962438,1496760702.20,,,
-0.123189,-0.238477,-0.963303,1496760702.21,,,
-0.117768,-0.238034,-0.96409,1496760702.22,,,
-0.11291,-0.237822,-0.964724,1496760702.23,,,
-0.109067,-0.237909,-0.965144,1496760702.24,,,
-0.105894,-0.237972,-0.965482,1496760702.25,,,
-0.10302,-0.237585,-0.965888,1496760702.26,,,
-0.099976,-0.236529,-0.966467,1496760702.27,,,
-0.096301,-0.234838,-0.967252,1496760702.28,,,
-0.091939,-0.232563,-0.968226,1496760702.29,,,
-0.087276,-0.22985,-0.969305,1496760702.30,,,
-0.083009,-0.226917,-0.97037,1496760702.31,,,
-0.080441,-0.224084,-0.971244,1496760702.32,,,
-0.078696,-0.22115,-0.972059,1496760702.33,,,
-0.07797,-0.21824,-0.972775,1496760702.34,,,
-0.078095,-0.215369,-0.973405,1496760702.35,,,
-0.079679,-0.212533,-0.9739,1496760702.36,,,
-0.079972,-0.21003,-0.974419,1496760702.37,,,
-0.079407,-0.207792,-0.974945,1496760702.38,,,
-0.077765,-0.205809,-0.975497,1496760702.39,,,
-0.076573,-0.203586,-0.976058,1496760702.40,,,
-0.073712,-0.202337,-0.976538,1496760702.41,,,
-0.070778,-0.201695,-0.976888,1496760702.42,,,
-0.068044,-0.201605,-0.9771,1496760702.43,,,
-0.066168,-0.201807,-0.977188,1496760702.44,,,
-0.063895,-0.202358,-0.977225,1496760702.45,,,
-0.061105,-0.203037,-0.977263,1496760702.46,,,
-0.057671,-0.203609,-0.977352,1496760702.47,,,
-0.054027,-0.203787,-0.977523,1496760702.48,,,
-0.050583,-0.203756,-0.977714,1496760702.49,,,
-0.047822,-0.20333,-0.977942,1496760702.50,,,
-0.045576,-0.202566,-0.978207,1496760702.51,,,
-0.04354,-0.201798,-0.978459,1496760702.52,,,
-0.041346,-0.200616,-0.978797,1496760702.53,,,
-0.039086,-0.199204,-0.979178,1496760702.54,,,
-0.036682,-0.197542,-0.979608,1496760702.55,,,
-0.034876,-0.196102,-0.979963,1496760702.56,,,
-0.032511,-0.194258,-0.980412,1496760702.57,,,
-0.030287,-0.192576,-0.980815,1496760702.58,,,
-0.028178,-0.190974,-0.981191,1496760702.59,,,
-0.026498,-0.189866,-0.981452,1496760702.60,,,
-0.024743,-0.18841,-0.981779,1496760702.61,,,
-0.02282,-0.187295,-0.982039,1496760702.62,,,
-0.021996,-0.186351,-0.982237,1496760702.63,,,
-0.020681,-0.185633,-0.982402,1496760702.64,,,
-0.019674,-0.184028,-0.982724,1496760702.65,,,
-0.018364,-0.182483,-0.983037,1496760702.66,,,
-0.017107,-0.181452,-0.983251,1496760702.67,,,
-0.015762,-0.181119,-0.983335,1496760702.68,,,
-0.014161,-0.181349,-0.983317,1496760702.69,,,
-0.01248,-0.182014,-0.983217,1496760702.70,,,
-0.011013,-0.182924,-0.983065,1496760702.71,,,
-0.010033,-0.184094,-0.982857,1496760702.72,,,
-0.009106,-0.185411,-0.982619,1496760702.73,,,
-0.007865,-0.186646,-0.982396,1496760702.74,,,
-0.006417,-0.187501,-0.982243,1496760702.75,,,
-0.005548,-0.188002,-0.982153,1496760702.76,,,
-0.005094,-0.188008,-0.982154,1496760702.77,,,
-0.005408,-0.187976,-0.982159,1496760702.78,,,
-0.00608,-0.188072,-0.982136,1496760702.79,,,
-0.006549,-0.188234,-0.982102,1496760702.80,,,
-0.006507,-0.18808,-0.982132,1496760702.81,,,
-0.006435,-0.187323,-0.982277,1496760702.82,,,
-0.00677,-0.185777,-0.982569,1496760702.83,,,
-0.007723,-0.183487,-0.982992,1496760702.84,,,
-0.009357,-0.180982,-0.983442,1496760702.85,,,
-0.01141,-0.17873,-0.983832,1496760702.86,,,
-0.013421,-0.176871,-0.984142,1496760702.87,,,
-0.014799,-0.175264,-0.98441,1496760702.88,,,
-0.015245,-0.173677,-0.984685,1496760702.89,,,
-0.015016,-0.172036,-0.984976,1496760702.90,,,
-0.014608,-0.170414,-0.985264,1496760702.91,,,
-0.014434,-0.169058,-0.9855,1496760702.92,,,
-0.015018,-0.16827,-0.985627,1496760702.93,,,
-0.016704,-0.168386,-0.98558,1496760702.94,,,
-0.019018,-0.16961,-0.985328,1496760702.95,,,
-0.020857,-0.17167,-0.984934,1496760702.96,,,
-0.021721,-0.174043,-0.984498,1496760702.97,,,
-0.02162,-0.176622,-0.984041,1496760702.98,,,
-0.020479,-0.179656,-0.983516,1496760702.99,,,
-0.018595,-0.183224,-0.982895,1496760703.00,,,
-0.016111,-0.187261,-0.982178,1496760703.01,,,
-0.013277,-0.191436,-0.981415,1496760703.02,,,
-0.010796,-0.195611,-0.980622,1496760703.03,,,
-0.009242,-0.199706,-0.979812,1496760703.04,,,
-0.008477,-0.203666,-0.979004,1496760703.05,,,
-0.00816,-0.20756,-0.978188,1496760703.06,,,
-0.008032,-0.21164,-0.977315,1496760703.07,,,
-0.007519,-0.215816,-0.976405,1496760703.08,,,
-0.006775,-0.220135,-0.975446,1496760703.09,,,
-0.006467,-0.224515,-0.974449,1496760703.10,,,
-0.006905,-0.22901,-0.9734,1496760703.11,,,
-0.008357,-0.233351,-0.972357,1496760703.12,,,
-0.010799,-0.237638,-0.971294,1496760703.13,,,
-0.013097,-0.241973,-0.970195,1496760703.14,,,
-0.014036,-0.246298,-0.969093,1496760703.15,,,
-0.014241,-0.250118,-0.968111,1496760703.16,,,
-0.014728,-0.253009,-0.967352,1496760703.17,,,
-0.016246,-0.254574,-0.966917,1496760703.18,,,
-0.019069,-0.254615,-0.966854,1496760703.19,,,
-0.022782,-0.253388,-0.967096,1496760703.20,,,
-0.026146,-0.251596,-0.967479,1496760703.21,,,
-0.028563,-0.25005,-0.967811,1496760703.22,,,
-0.030336,-0.249023,-0.968022,1496760703.23,,,
-0.03208,-0.248374,-0.968133,1496760703.24,,,
-0.034453,-0.247496,-0.968276,1496760703.25,,,
-0.037705,-0.246131,-0.968503,1496760703.26,,,
-0.041566,-0.244244,-0.968822,1496760703.27,,,
-0.04518,-0.242042,-0.969213,1496760703.28,,,
-0.048056,-0.239854,-0.969619,1496760703.29,,,
-0.050348,-0.237799,-0.970009,1496760703.30,,,
-0.051799,-0.236277,-0.970304,1496760703.31,,,
-0.052933,-0.235239,-0.970495,1496760703.32,,,
-0.054003,-0.2346,-0.970591,1496760703.33,,,
-0.055083,-0.234209,-0.970625,1496760703.34,,,
-0.056093,-0.234116,-0.970589,1496760703.35,,,
-0.056884,-0.234326,-0.970492,1496760703.36,,,
-0.057433,-0.234924,-0.970316,1496760703.37,,,
-0.057829,-0.236311,-0.969955,1496760703.38,,,
-0.058151,-0.239106,-0.969251,1496760703.39,,,
-0.058263,-0.243616,-0.96812,1496760703.40,,,
-0.057664,-0.249746,-0.966593,1496760703.41,,,
-0.055695,-0.257034,-0.964796,1496760703.42,,,
-0.052319,-0.264712,-0.962907,1496760703.43,,,
-0.047986,-0.271937,-0.961118,1496760703.44,,,
-0.043431,-0.278154,-0.959554,1496760703.45,,,
-0.039038,-0.283023,-0.958318,1496760703.46,,,
-0.035641,-0.287522,-0.957111,1496760703.47,,,
-0.033237,-0.29204,-0.955829,1496760703.48,,,
-0.031711,-0.296891,-0.954385,1496760703.49,,,
-0.03068,-0.301982,-0.95282,1496760703.50,,,
-0.029545,-0.306804,-0.951314,1496760703.51,,,
-0.028065,-0.310889,-0.950032,1496760703.52,,,
-0.026413,-0.314102,-0.949022,1496760703.53,,,
-0.024808,-0.316725,-0.948193,1496760703.54,,,
-0.023494,-0.319154,-0.947411,1496760703.55,,,
-0.022732,-0.321769,-0.946545,1496760703.56,,,
-0.022374,-0.324603,-0.945586,1496760703.57,,,
-0.022049,-0.32743,-0.944618,1496760703.58,,,
-0.021656,-0.329955,-0.943748,1496760703.59,,,
-0.021327,-0.332042,-0.943023,1496760703.60,,,
-0.021027,-0.333753,-0.942426,1496760703.61,,,
-0.02059,-0.335224,-0.941913,1496760703.62,,,
-0.020545,-0.336163,-0.94158,1496760703.63,,,
-0.019689,-0.337792,-0.941015,1496760703.64,,,
-0.018548,-0.339625,-0.940378,1496760703.65,,,
-0.017459,-0.341572,-0.939693,1496760703.66,,,
-0.01876,-0.344868,-0.938464,1496760703.67,,,
-0.019573,-0.347689,-0.937405,1496760703.68,,,
-0.019969,-0.349521,-0.936716,1496760703.69,,,
-0.020237,-0.349922,-0.93656,1496760703.70,,,
-0.020324,-0.349367,-0.936766,1496760703.71,,,
-0.021163,-0.349003,-0.936883,1496760703.72,,,
-0.021656,-0.348347,-0.937116,1496760703.73,,,
-0.021671,-0.347328,-0.937493,1496760703.74,,,
-0.020378,-0.346899,-0.937681,1496760703.75,,,
-0.020337,-0.345091,-0.938349,1496760703.76,,,
-0.020788,-0.343219,-0.939025,1496760703.77,,,
-0.021776,-0.341749,-0.939539,1496760703.78,,,
-0.021901,-0.342562,-0.93924,1496760703.79,,,
-0.023352,-0.3423,-0.939301,1496760703.80,,,
-0.024369,-0.342156,-0.939327,1496760703.81,,,
-0.025045,-0.341802,-0.939438,1496760703.82,,,
-0.023134,-0.339992,-0.940144,1496760703.83,,,
-0.02388,-0.339266,-0.940387,1496760703.84,,,
-0.024414,-0.338929,-0.940495,1496760703.85,,,
-0.024375,-0.339542,-0.940275,1496760703.86,,,
-0.023515,-0.341311,-0.939656,1496760703.87,,,
-0.022121,-0.344162,-0.938649,1496760703.88,,,
-0.02382,-0.349588,-0.936601,1496760703.89,,,
-0.022997,-0.353637,-0.9351,1496760703.90,,,
-0.022557,-0.357828,-0.933515,1496760703.91,,,
-0.022099,-0.361788,-0.931999,1496760703.92,,,
-0.024524,-0.365621,-0.93044,1496760703.93,,,
-0.023529,-0.368681,-0.929258,1496760703.94,,,
-0.022559,-0.371067,-0.928332,1496760703.95,,,
-0.02195,-0.372526,-0.927762,1496760703.96,,,
-0.021898,-0.372807,-0.927651,1496760703.97,,,
-0.02247,-0.371759,-0.928057,1496760703.98,,,
-0.023578,-0.369464,-0.928946,1496760703.99,,,
-0.024778,-0.366275,-0.930177,1496760704.00,,,
-0.025568,-0.362886,-0.931482,1496760704.01,,,
-0.027828,-0.359616,-0.932685,1496760704.02,,,
-0.028113,-0.357429,-0.933517,1496760704.03,,,
-0.028633,-0.355892,-0.934088,1496760704.04,,,
-0.029452,-0.354718,-0.934509,1496760704.05,,,
-0.030467,-0.353823,-0.934816,1496760704.06,,,
-0.031518,-0.352719,-0.935198,1496760704.07,,,
-0.032219,-0.351662,-0.935572,1496760704.08,,,
-0.032376,-0.350982,-0.935822,1496760704.09,,,
-0.027344,-0.348013,-0.937091,1496760704.10,,,
-0.026255,-0.349042,-0.936739,1496760704.11,,,
-0.024669,-0.351223,-0.935967,1496760704.12,,,
-0.022421,-0.354434,-0.934812,1496760704.13,,,
-0.019314,-0.358349,-0.933388,1496760704.14,,,
-0.015523,-0.36261,-0.931812,1496760704.15,,,
-0.011211,-0.366779,-0.930241,1496760704.16,,,
-0.007226,-0.370289,-0.928889,1496760704.17,,,
-0.002963,-0.373721,-0.927537,1496760704.18,,,
0.000659,-0.377121,-0.926164,1496760704.19,,,
0.00271,-0.380358,-0.924836,1496760704.20,,,
-0.001988,-0.383672,-0.923467,1496760704.21,,,
-0.003255,-0.383404,-0.923575,1496760704.22,,,
-0.004688,-0.382033,-0.924137,1496760704.23,,,
-0.006053,-0.380123,-0.924916,1496760704.24,,,
-0.007319,-0.378054,-0.925755,1496760704.25,,,
